EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5131902,ONONDAGA (ZONE), ,01/30/2000,2200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090839,Z,18,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,1400, , , , ,"","Low pressure organized over the North Carolina coast Sunday evening the 30th and tracked north up the eastern seaboard to southern New England by Monday morning the 31th. The low moved into the Canadian Maritimes by Monday evening. Heavy snow spread into the western Catskills Sunday evening and into central New York state during the early morning hours Monday. The snow tapered off during the late morning and early afternoon hours Monday across the area.  Snowfall rates reached up to 2 inches per hour at times over the western Catskills where the highest snowfall amounts occurred.  Snowfall totals ranged from 12 to 18 inches across the western Catskills, to between 6 and 12 inches across the Susquehanna region of New York. The western Mohawk Valley, central Southern Tier, and Finger Lakes region of central New York saw between 3 and 8 inches of snowfall. This snowstorm concluded a very snowy month in the Susquehanna Region and Western Catskills. At the Binghamton Regional Airport, 36.3 inches of snow fell in the month of January which was the 5th snowiest January on record.",234
5130695,SOUTHERN ONEIDA (ZONE), ,01/30/2000,2200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090839,Z,37,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,1400, , , , ,"","Low pressure organized over the North Carolina coast Sunday evening the 30th and tracked north up the eastern seaboard to southern New England by Monday morning the 31th. The low moved into the Canadian Maritimes by Monday evening. Heavy snow spread into the western Catskills Sunday evening and into central New York state during the early morning hours Monday. The snow tapered off during the late morning and early afternoon hours Monday across the area.  Snowfall rates reached up to 2 inches per hour at times over the western Catskills where the highest snowfall amounts occurred.  Snowfall totals ranged from 12 to 18 inches across the western Catskills, to between 6 and 12 inches across the Susquehanna region of New York. The western Mohawk Valley, central Southern Tier, and Finger Lakes region of central New York saw between 3 and 8 inches of snowfall. This snowstorm concluded a very snowy month in the Susquehanna Region and Western Catskills. At the Binghamton Regional Airport, 36.3 inches of snow fell in the month of January which was the 5th snowiest January on record.",235
5130696,STEUBEN (ZONE), ,01/30/2000,2200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090839,Z,22,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,1400, , , , ,"","Low pressure organized over the North Carolina coast Sunday evening the 30th and tracked north up the eastern seaboard to southern New England by Monday morning the 31th. The low moved into the Canadian Maritimes by Monday evening. Heavy snow spread into the western Catskills Sunday evening and into central New York state during the early morning hours Monday. The snow tapered off during the late morning and early afternoon hours Monday across the area.  Snowfall rates reached up to 2 inches per hour at times over the western Catskills where the highest snowfall amounts occurred.  Snowfall totals ranged from 12 to 18 inches across the western Catskills, to between 6 and 12 inches across the Susquehanna region of New York. The western Mohawk Valley, central Southern Tier, and Finger Lakes region of central New York saw between 3 and 8 inches of snowfall. This snowstorm concluded a very snowy month in the Susquehanna Region and Western Catskills. At the Binghamton Regional Airport, 36.3 inches of snow fell in the month of January which was the 5th snowiest January on record.",236
5130697,SULLIVAN (ZONE), ,01/30/2000,2200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090839,Z,62,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,1400, , , , ,"","Low pressure organized over the North Carolina coast Sunday evening the 30th and tracked north up the eastern seaboard to southern New England by Monday morning the 31th. The low moved into the Canadian Maritimes by Monday evening. Heavy snow spread into the western Catskills Sunday evening and into central New York state during the early morning hours Monday. The snow tapered off during the late morning and early afternoon hours Monday across the area.  Snowfall rates reached up to 2 inches per hour at times over the western Catskills where the highest snowfall amounts occurred.  Snowfall totals ranged from 12 to 18 inches across the western Catskills, to between 6 and 12 inches across the Susquehanna region of New York. The western Mohawk Valley, central Southern Tier, and Finger Lakes region of central New York saw between 3 and 8 inches of snowfall. This snowstorm concluded a very snowy month in the Susquehanna Region and Western Catskills. At the Binghamton Regional Airport, 36.3 inches of snow fell in the month of January which was the 5th snowiest January on record.",237
5130693,SENECA (ZONE), ,01/30/2000,2200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090839,Z,16,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,1400, , , , ,"","Low pressure organized over the North Carolina coast Sunday evening the 30th and tracked north up the eastern seaboard to southern New England by Monday morning the 31th. The low moved into the Canadian Maritimes by Monday evening. Heavy snow spread into the western Catskills Sunday evening and into central New York state during the early morning hours Monday. The snow tapered off during the late morning and early afternoon hours Monday across the area.  Snowfall rates reached up to 2 inches per hour at times over the western Catskills where the highest snowfall amounts occurred.  Snowfall totals ranged from 12 to 18 inches across the western Catskills, to between 6 and 12 inches across the Susquehanna region of New York. The western Mohawk Valley, central Southern Tier, and Finger Lakes region of central New York saw between 3 and 8 inches of snowfall. This snowstorm concluded a very snowy month in the Susquehanna Region and Western Catskills. At the Binghamton Regional Airport, 36.3 inches of snow fell in the month of January which was the 5th snowiest January on record.",238
5130700,YATES (ZONE), ,01/30/2000,2200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090839,Z,15,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,1400, , , , ,"","Low pressure organized over the North Carolina coast Sunday evening the 30th and tracked north up the eastern seaboard to southern New England by Monday morning the 31th. The low moved into the Canadian Maritimes by Monday evening. Heavy snow spread into the western Catskills Sunday evening and into central New York state during the early morning hours Monday. The snow tapered off during the late morning and early afternoon hours Monday across the area.  Snowfall rates reached up to 2 inches per hour at times over the western Catskills where the highest snowfall amounts occurred.  Snowfall totals ranged from 12 to 18 inches across the western Catskills, to between 6 and 12 inches across the Susquehanna region of New York. The western Mohawk Valley, central Southern Tier, and Finger Lakes region of central New York saw between 3 and 8 inches of snowfall. This snowstorm concluded a very snowy month in the Susquehanna Region and Western Catskills. At the Binghamton Regional Airport, 36.3 inches of snow fell in the month of January which was the 5th snowiest January on record.",239
5130699,TOMPKINS (ZONE), ,01/30/2000,2200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090839,Z,25,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,1400, , , , ,"","Low pressure organized over the North Carolina coast Sunday evening the 30th and tracked north up the eastern seaboard to southern New England by Monday morning the 31th. The low moved into the Canadian Maritimes by Monday evening. Heavy snow spread into the western Catskills Sunday evening and into central New York state during the early morning hours Monday. The snow tapered off during the late morning and early afternoon hours Monday across the area.  Snowfall rates reached up to 2 inches per hour at times over the western Catskills where the highest snowfall amounts occurred.  Snowfall totals ranged from 12 to 18 inches across the western Catskills, to between 6 and 12 inches across the Susquehanna region of New York. The western Mohawk Valley, central Southern Tier, and Finger Lakes region of central New York saw between 3 and 8 inches of snowfall. This snowstorm concluded a very snowy month in the Susquehanna Region and Western Catskills. At the Binghamton Regional Airport, 36.3 inches of snow fell in the month of January which was the 5th snowiest January on record.",240
5130694,SOUTHERN CAYUGA (ZONE), ,01/30/2000,2200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090839,Z,17,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,1400, , , , ,"","Low pressure organized over the North Carolina coast Sunday evening the 30th and tracked north up the eastern seaboard to southern New England by Monday morning the 31th. The low moved into the Canadian Maritimes by Monday evening. Heavy snow spread into the western Catskills Sunday evening and into central New York state during the early morning hours Monday. The snow tapered off during the late morning and early afternoon hours Monday across the area.  Snowfall rates reached up to 2 inches per hour at times over the western Catskills where the highest snowfall amounts occurred.  Snowfall totals ranged from 12 to 18 inches across the western Catskills, to between 6 and 12 inches across the Susquehanna region of New York. The western Mohawk Valley, central Southern Tier, and Finger Lakes region of central New York saw between 3 and 8 inches of snowfall. This snowstorm concluded a very snowy month in the Susquehanna Region and Western Catskills. At the Binghamton Regional Airport, 36.3 inches of snow fell in the month of January which was the 5th snowiest January on record.",241
5130698,TIOGA (ZONE), ,01/30/2000,2200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090839,Z,55,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,1400, , , , ,"","Low pressure organized over the North Carolina coast Sunday evening the 30th and tracked north up the eastern seaboard to southern New England by Monday morning the 31th. The low moved into the Canadian Maritimes by Monday evening. Heavy snow spread into the western Catskills Sunday evening and into central New York state during the early morning hours Monday. The snow tapered off during the late morning and early afternoon hours Monday across the area.  Snowfall rates reached up to 2 inches per hour at times over the western Catskills where the highest snowfall amounts occurred.  Snowfall totals ranged from 12 to 18 inches across the western Catskills, to between 6 and 12 inches across the Susquehanna region of New York. The western Mohawk Valley, central Southern Tier, and Finger Lakes region of central New York saw between 3 and 8 inches of snowfall. This snowstorm concluded a very snowy month in the Susquehanna Region and Western Catskills. At the Binghamton Regional Airport, 36.3 inches of snow fell in the month of January which was the 5th snowiest January on record.",242
5130692,SCHUYLER (ZONE), ,01/30/2000,2200,Heavy Snow, , ,0,0,0,0,NY,EST, ,1090839,Z,23,BGM,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,1400, , , , ,"","Low pressure organized over the North Carolina coast Sunday evening the 30th and tracked north up the eastern seaboard to southern New England by Monday morning the 31th. The low moved into the Canadian Maritimes by Monday evening. Heavy snow spread into the western Catskills Sunday evening and into central New York state during the early morning hours Monday. The snow tapered off during the late morning and early afternoon hours Monday across the area.  Snowfall rates reached up to 2 inches per hour at times over the western Catskills where the highest snowfall amounts occurred.  Snowfall totals ranged from 12 to 18 inches across the western Catskills, to between 6 and 12 inches across the Susquehanna region of New York. The western Mohawk Valley, central Southern Tier, and Finger Lakes region of central New York saw between 3 and 8 inches of snowfall. This snowstorm concluded a very snowy month in the Susquehanna Region and Western Catskills. At the Binghamton Regional Airport, 36.3 inches of snow fell in the month of January which was the 5th snowiest January on record.",243
5128461,SOUTHERN HERKIMER (ZONE), ,01/31/2000,0,Winter Storm, , ,0,0,23000,0,NY,EST, ,1090138,Z,38,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,700, , , , ,"","	Low pressure formed in the Gulf States on January 29. This storm tracked northeast along the piedmont of North Carolina, then the DelMarVa Peninsula, coastal New Jersey and Western Long Island on January 30. It reached Cape Cod early on January 30, and the Gulf of Maine later in the day. 
	There was a disparity of snowfall with this system. To the south, sleet and freezing rain mixed in, which held accumulations to the 4 to 7 inch range across the Mid Hudson Valley and southern Catksills. Six to 10 inch snowfall accumulations were common in the immediate Capital District. However,  in  the  Mohawk Valley, just west of Amsterdam, and throughout the Western Adirondacks as well as the Lake George region, snow accumulated a foot or more. Most of the snow fell during the overnight hours on Sunday into Monday morning. To the west of Albany, snow fell heavily, at times in excess of 3 inches per hour.  
	Specific accumulations included 7 inches at Albany, while East Caroga Lake got buried with 21, and 18 inches fell at Gloversville, both located in  Fulton county. 17 inches fell at Fort Plain, Montgomery county and 16 at North Creek, Warren county. 
	The storm once again closed many schools and some businesses. The snow removal effort was made more difficult due to the large amount of snow still left from previous storms.",244
5128460,SCHOHARIE (ZONE), ,01/31/2000,0,Winter Storm, , ,0,0,16000,0,NY,EST, ,1090138,Z,47,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,600, , , , ,"","	Low pressure formed in the Gulf States on January 29. This storm tracked northeast along the piedmont of North Carolina, then the DelMarVa Peninsula, coastal New Jersey and Western Long Island on January 30. It reached Cape Cod early on January 30, and the Gulf of Maine later in the day. 
	There was a disparity of snowfall with this system. To the south, sleet and freezing rain mixed in, which held accumulations to the 4 to 7 inch range across the Mid Hudson Valley and southern Catksills. Six to 10 inch snowfall accumulations were common in the immediate Capital District. However,  in  the  Mohawk Valley, just west of Amsterdam, and throughout the Western Adirondacks as well as the Lake George region, snow accumulated a foot or more. Most of the snow fell during the overnight hours on Sunday into Monday morning. To the west of Albany, snow fell heavily, at times in excess of 3 inches per hour.  
	Specific accumulations included 7 inches at Albany, while East Caroga Lake got buried with 21, and 18 inches fell at Gloversville, both located in  Fulton county. 17 inches fell at Fort Plain, Montgomery county and 16 at North Creek, Warren county. 
	The storm once again closed many schools and some businesses. The snow removal effort was made more difficult due to the large amount of snow still left from previous storms.",245
5128455,FULTON (ZONE), ,01/31/2000,0,Winter Storm, , ,0,0,45000,0,NY,EST, ,1090138,Z,39,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,700, , , , ,"","	Low pressure formed in the Gulf States on January 29. This storm tracked northeast along the piedmont of North Carolina, then the DelMarVa Peninsula, coastal New Jersey and Western Long Island on January 30. It reached Cape Cod early on January 30, and the Gulf of Maine later in the day. 
	There was a disparity of snowfall with this system. To the south, sleet and freezing rain mixed in, which held accumulations to the 4 to 7 inch range across the Mid Hudson Valley and southern Catksills. Six to 10 inch snowfall accumulations were common in the immediate Capital District. However,  in  the  Mohawk Valley, just west of Amsterdam, and throughout the Western Adirondacks as well as the Lake George region, snow accumulated a foot or more. Most of the snow fell during the overnight hours on Sunday into Monday morning. To the west of Albany, snow fell heavily, at times in excess of 3 inches per hour.  
	Specific accumulations included 7 inches at Albany, while East Caroga Lake got buried with 21, and 18 inches fell at Gloversville, both located in  Fulton county. 17 inches fell at Fort Plain, Montgomery county and 16 at North Creek, Warren county. 
	The storm once again closed many schools and some businesses. The snow removal effort was made more difficult due to the large amount of snow still left from previous storms.",246
5128469,WESTERN ULSTER (ZONE), ,01/31/2000,0,Winter Storm, , ,0,0,7000,0,NY,EST, ,1090138,Z,63,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,600, , , , ,"","	Low pressure formed in the Gulf States on January 29. This storm tracked northeast along the piedmont of North Carolina, then the DelMarVa Peninsula, coastal New Jersey and Western Long Island on January 30. It reached Cape Cod early on January 30, and the Gulf of Maine later in the day. 
	There was a disparity of snowfall with this system. To the south, sleet and freezing rain mixed in, which held accumulations to the 4 to 7 inch range across the Mid Hudson Valley and southern Catksills. Six to 10 inch snowfall accumulations were common in the immediate Capital District. However,  in  the  Mohawk Valley, just west of Amsterdam, and throughout the Western Adirondacks as well as the Lake George region, snow accumulated a foot or more. Most of the snow fell during the overnight hours on Sunday into Monday morning. To the west of Albany, snow fell heavily, at times in excess of 3 inches per hour.  
	Specific accumulations included 7 inches at Albany, while East Caroga Lake got buried with 21, and 18 inches fell at Gloversville, both located in  Fulton county. 17 inches fell at Fort Plain, Montgomery county and 16 at North Creek, Warren county. 
	The storm once again closed many schools and some businesses. The snow removal effort was made more difficult due to the large amount of snow still left from previous storms.",247
5128457,MONTGOMERY (ZONE), ,01/31/2000,100,Winter Storm, , ,0,0,39000,0,NY,EST, ,1090138,Z,40,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,700, , , , ,"","	Low pressure formed in the Gulf States on January 29. This storm tracked northeast along the piedmont of North Carolina, then the DelMarVa Peninsula, coastal New Jersey and Western Long Island on January 30. It reached Cape Cod early on January 30, and the Gulf of Maine later in the day. 
	There was a disparity of snowfall with this system. To the south, sleet and freezing rain mixed in, which held accumulations to the 4 to 7 inch range across the Mid Hudson Valley and southern Catksills. Six to 10 inch snowfall accumulations were common in the immediate Capital District. However,  in  the  Mohawk Valley, just west of Amsterdam, and throughout the Western Adirondacks as well as the Lake George region, snow accumulated a foot or more. Most of the snow fell during the overnight hours on Sunday into Monday morning. To the west of Albany, snow fell heavily, at times in excess of 3 inches per hour.  
	Specific accumulations included 7 inches at Albany, while East Caroga Lake got buried with 21, and 18 inches fell at Gloversville, both located in  Fulton county. 17 inches fell at Fort Plain, Montgomery county and 16 at North Creek, Warren county. 
	The storm once again closed many schools and some businesses. The snow removal effort was made more difficult due to the large amount of snow still left from previous storms.",248
5128456,HAMILTON (ZONE), ,01/31/2000,100,Winter Storm, , ,0,0,11000,0,NY,EST, ,1090138,Z,33,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,800, , , , ,"","	Low pressure formed in the Gulf States on January 29. This storm tracked northeast along the piedmont of North Carolina, then the DelMarVa Peninsula, coastal New Jersey and Western Long Island on January 30. It reached Cape Cod early on January 30, and the Gulf of Maine later in the day. 
	There was a disparity of snowfall with this system. To the south, sleet and freezing rain mixed in, which held accumulations to the 4 to 7 inch range across the Mid Hudson Valley and southern Catksills. Six to 10 inch snowfall accumulations were common in the immediate Capital District. However,  in  the  Mohawk Valley, just west of Amsterdam, and throughout the Western Adirondacks as well as the Lake George region, snow accumulated a foot or more. Most of the snow fell during the overnight hours on Sunday into Monday morning. To the west of Albany, snow fell heavily, at times in excess of 3 inches per hour.  
	Specific accumulations included 7 inches at Albany, while East Caroga Lake got buried with 21, and 18 inches fell at Gloversville, both located in  Fulton county. 17 inches fell at Fort Plain, Montgomery county and 16 at North Creek, Warren county. 
	The storm once again closed many schools and some businesses. The snow removal effort was made more difficult due to the large amount of snow still left from previous storms.",249
5128453,EASTERN SCHENECTADY (ZONE), ,01/31/2000,100,Winter Storm, , ,0,0,15000,0,NY,EST, ,1090138,Z,49,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,600, , , , ,"","	Low pressure formed in the Gulf States on January 29. This storm tracked northeast along the piedmont of North Carolina, then the DelMarVa Peninsula, coastal New Jersey and Western Long Island on January 30. It reached Cape Cod early on January 30, and the Gulf of Maine later in the day. 
	There was a disparity of snowfall with this system. To the south, sleet and freezing rain mixed in, which held accumulations to the 4 to 7 inch range across the Mid Hudson Valley and southern Catksills. Six to 10 inch snowfall accumulations were common in the immediate Capital District. However,  in  the  Mohawk Valley, just west of Amsterdam, and throughout the Western Adirondacks as well as the Lake George region, snow accumulated a foot or more. Most of the snow fell during the overnight hours on Sunday into Monday morning. To the west of Albany, snow fell heavily, at times in excess of 3 inches per hour.  
	Specific accumulations included 7 inches at Albany, while East Caroga Lake got buried with 21, and 18 inches fell at Gloversville, both located in  Fulton county. 17 inches fell at Fort Plain, Montgomery county and 16 at North Creek, Warren county. 
	The storm once again closed many schools and some businesses. The snow removal effort was made more difficult due to the large amount of snow still left from previous storms.",250
5128465,WESTERN ALBANY (ZONE), ,01/31/2000,100,Winter Storm, , ,0,0,9000,0,NY,EST, ,1090138,Z,51,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,700, , , , ,"","	Low pressure formed in the Gulf States on January 29. This storm tracked northeast along the piedmont of North Carolina, then the DelMarVa Peninsula, coastal New Jersey and Western Long Island on January 30. It reached Cape Cod early on January 30, and the Gulf of Maine later in the day. 
	There was a disparity of snowfall with this system. To the south, sleet and freezing rain mixed in, which held accumulations to the 4 to 7 inch range across the Mid Hudson Valley and southern Catksills. Six to 10 inch snowfall accumulations were common in the immediate Capital District. However,  in  the  Mohawk Valley, just west of Amsterdam, and throughout the Western Adirondacks as well as the Lake George region, snow accumulated a foot or more. Most of the snow fell during the overnight hours on Sunday into Monday morning. To the west of Albany, snow fell heavily, at times in excess of 3 inches per hour.  
	Specific accumulations included 7 inches at Albany, while East Caroga Lake got buried with 21, and 18 inches fell at Gloversville, both located in  Fulton county. 17 inches fell at Fort Plain, Montgomery county and 16 at North Creek, Warren county. 
	The storm once again closed many schools and some businesses. The snow removal effort was made more difficult due to the large amount of snow still left from previous storms.",251
5128468,WESTERN SCHENECTADY (ZONE), ,01/31/2000,100,Winter Storm, , ,0,0,9000,0,NY,EST, ,1090138,Z,48,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,700, , , , ,"","	Low pressure formed in the Gulf States on January 29. This storm tracked northeast along the piedmont of North Carolina, then the DelMarVa Peninsula, coastal New Jersey and Western Long Island on January 30. It reached Cape Cod early on January 30, and the Gulf of Maine later in the day. 
	There was a disparity of snowfall with this system. To the south, sleet and freezing rain mixed in, which held accumulations to the 4 to 7 inch range across the Mid Hudson Valley and southern Catksills. Six to 10 inch snowfall accumulations were common in the immediate Capital District. However,  in  the  Mohawk Valley, just west of Amsterdam, and throughout the Western Adirondacks as well as the Lake George region, snow accumulated a foot or more. Most of the snow fell during the overnight hours on Sunday into Monday morning. To the west of Albany, snow fell heavily, at times in excess of 3 inches per hour.  
	Specific accumulations included 7 inches at Albany, while East Caroga Lake got buried with 21, and 18 inches fell at Gloversville, both located in  Fulton county. 17 inches fell at Fort Plain, Montgomery county and 16 at North Creek, Warren county. 
	The storm once again closed many schools and some businesses. The snow removal effort was made more difficult due to the large amount of snow still left from previous storms.",252
5128454,EASTERN ULSTER (ZONE), ,01/31/2000,100,Winter Storm, , ,0,0,9000,0,NY,EST, ,1090138,Z,64,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,500, , , , ,"","	Low pressure formed in the Gulf States on January 29. This storm tracked northeast along the piedmont of North Carolina, then the DelMarVa Peninsula, coastal New Jersey and Western Long Island on January 30. It reached Cape Cod early on January 30, and the Gulf of Maine later in the day. 
	There was a disparity of snowfall with this system. To the south, sleet and freezing rain mixed in, which held accumulations to the 4 to 7 inch range across the Mid Hudson Valley and southern Catksills. Six to 10 inch snowfall accumulations were common in the immediate Capital District. However,  in  the  Mohawk Valley, just west of Amsterdam, and throughout the Western Adirondacks as well as the Lake George region, snow accumulated a foot or more. Most of the snow fell during the overnight hours on Sunday into Monday morning. To the west of Albany, snow fell heavily, at times in excess of 3 inches per hour.  
	Specific accumulations included 7 inches at Albany, while East Caroga Lake got buried with 21, and 18 inches fell at Gloversville, both located in  Fulton county. 17 inches fell at Fort Plain, Montgomery county and 16 at North Creek, Warren county. 
	The storm once again closed many schools and some businesses. The snow removal effort was made more difficult due to the large amount of snow still left from previous storms.",253
5128471,WESTERN COLUMBIA (ZONE), ,01/31/2000,200,Winter Storm, , ,0,0,5000,0,NY,EST, ,1090138,Z,60,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,700, , , , ,"","	Low pressure formed in the Gulf States on January 29. This storm tracked northeast along the piedmont of North Carolina, then the DelMarVa Peninsula, coastal New Jersey and Western Long Island on January 30. It reached Cape Cod early on January 30, and the Gulf of Maine later in the day. 
	There was a disparity of snowfall with this system. To the south, sleet and freezing rain mixed in, which held accumulations to the 4 to 7 inch range across the Mid Hudson Valley and southern Catksills. Six to 10 inch snowfall accumulations were common in the immediate Capital District. However,  in  the  Mohawk Valley, just west of Amsterdam, and throughout the Western Adirondacks as well as the Lake George region, snow accumulated a foot or more. Most of the snow fell during the overnight hours on Sunday into Monday morning. To the west of Albany, snow fell heavily, at times in excess of 3 inches per hour.  
	Specific accumulations included 7 inches at Albany, while East Caroga Lake got buried with 21, and 18 inches fell at Gloversville, both located in  Fulton county. 17 inches fell at Fort Plain, Montgomery county and 16 at North Creek, Warren county. 
	The storm once again closed many schools and some businesses. The snow removal effort was made more difficult due to the large amount of snow still left from previous storms.",254
5128450,EASTERN ALBANY (ZONE), ,01/31/2000,200,Winter Storm, , ,0,0,27000,0,NY,EST, ,1090138,Z,52,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,700, , , , ,"","	Low pressure formed in the Gulf States on January 29. This storm tracked northeast along the piedmont of North Carolina, then the DelMarVa Peninsula, coastal New Jersey and Western Long Island on January 30. It reached Cape Cod early on January 30, and the Gulf of Maine later in the day. 
	There was a disparity of snowfall with this system. To the south, sleet and freezing rain mixed in, which held accumulations to the 4 to 7 inch range across the Mid Hudson Valley and southern Catksills. Six to 10 inch snowfall accumulations were common in the immediate Capital District. However,  in  the  Mohawk Valley, just west of Amsterdam, and throughout the Western Adirondacks as well as the Lake George region, snow accumulated a foot or more. Most of the snow fell during the overnight hours on Sunday into Monday morning. To the west of Albany, snow fell heavily, at times in excess of 3 inches per hour.  
	Specific accumulations included 7 inches at Albany, while East Caroga Lake got buried with 21, and 18 inches fell at Gloversville, both located in  Fulton county. 17 inches fell at Fort Plain, Montgomery county and 16 at North Creek, Warren county. 
	The storm once again closed many schools and some businesses. The snow removal effort was made more difficult due to the large amount of snow still left from previous storms.",255
5128462,SOUTHERN SARATOGA (ZONE), ,01/31/2000,200,Winter Storm, , ,0,0,21000,0,NY,EST, ,1090138,Z,50,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,700, , , , ,"","	Low pressure formed in the Gulf States on January 29. This storm tracked northeast along the piedmont of North Carolina, then the DelMarVa Peninsula, coastal New Jersey and Western Long Island on January 30. It reached Cape Cod early on January 30, and the Gulf of Maine later in the day. 
	There was a disparity of snowfall with this system. To the south, sleet and freezing rain mixed in, which held accumulations to the 4 to 7 inch range across the Mid Hudson Valley and southern Catksills. Six to 10 inch snowfall accumulations were common in the immediate Capital District. However,  in  the  Mohawk Valley, just west of Amsterdam, and throughout the Western Adirondacks as well as the Lake George region, snow accumulated a foot or more. Most of the snow fell during the overnight hours on Sunday into Monday morning. To the west of Albany, snow fell heavily, at times in excess of 3 inches per hour.  
	Specific accumulations included 7 inches at Albany, while East Caroga Lake got buried with 21, and 18 inches fell at Gloversville, both located in  Fulton county. 17 inches fell at Fort Plain, Montgomery county and 16 at North Creek, Warren county. 
	The storm once again closed many schools and some businesses. The snow removal effort was made more difficult due to the large amount of snow still left from previous storms.",256
5128451,EASTERN DUTCHESS (ZONE), ,01/31/2000,200,Winter Storm, , ,0,0,25000,0,NY,EST, ,1090138,Z,66,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/31/2000,600, , , , ,"","	Low pressure formed in the Gulf States on January 29. This storm tracked northeast along the piedmont of North Carolina, then the DelMarVa Peninsula, coastal New Jersey and Western Long Island on January 30. It reached Cape Cod early on January 30, and the Gulf of Maine later in the day. 
	There was a disparity of snowfall with this system. To the south, sleet and freezing rain mixed in, which held accumulations to the 4 to 7 inch range across the Mid Hudson Valley and southern Catksills. Six to 10 inch snowfall accumulations were common in the immediate Capital District. However,  in  the  Mohawk Valley, just west of Amsterdam, and throughout the Western Adirondacks as well as the Lake George region, snow accumulated a foot or more. Most of the snow fell during the overnight hours on Sunday into Monday morning. To the west of Albany, snow fell heavily, at times in excess of 3 inches per hour.  
	Specific accumulations included 7 inches at Albany, while East Caroga Lake got buried with 21, and 18 inches fell at Gloversville, both located in  Fulton county. 17 inches fell at Fort Plain, Montgomery county and 16 at North Creek, Warren county. 
	The storm once again closed many schools and some businesses. The snow removal effort was made more difficult due to the large amount of snow still left from previous storms.",257
